"icd9"	"icd9_string"	"phewas_code"	"phewas_string"	"exclude_range"	"rollup_bool"	"Ignore_bool"	"sex"	"pregnancy_related"	"category"	"category_string"
474.01	"Chronic adenoiditis"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.02	"Chronic tonsillitis and adenoiditis"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.1	"Hypertrophy of tonsils and adenoids"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.10	"Hypertrophy of tonsil with adenoids"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.11	"Hypertrophy of tonsils alone"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.12	"Hypertrophy of adenoids alone"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.2	"Adenoid vegetations"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.8	"Other chronic disease of tonsils and adenoids"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
474.9	"Unspecified chronic disease of tonsils and adenoids"	474.2	"Chronic tonsillitis and adenoiditis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
475	"Peritonsillar abscess"	474	"Acute and chronic tonsillitis"	"470-479.99"	1	0	""	0	9	"respiratory"
475.0	"Peritonsillar abscess **"	474	"Acute and chronic tonsillitis"	"470-479.99"	1	0	""	0	9	"respiratory"
476	"Chronic laryngitis and laryngotracheitis"	473.1	"Chronic laryngitis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
476.0	"Chronic laryngitis"	473.1	"Chronic laryngitis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
476.1	"Chronic laryngotracheitis"	473.1	"Chronic laryngitis"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
477	"Allergic rhinitis"	476	"Allergic rhinitis"	"470-479.99"	1	0	""	0	9	"respiratory"
477.0	"Allergic rhinitis due to pollen"	476	"Allergic rhinitis"	"470-479.99"	1	0	""	0	9	"respiratory"
477.1	"Allergic rhinitis due to food"	930	"Allergic reaction to food"	"930-949.99"	1	0	""	0	18	"injuries & poisonings"
477.2	"Allergic rhinitis, due to animal (cat) (dog) hair and dander"	476	"Allergic rhinitis"	"470-479.99"	1	0	""	0	9	"respiratory"
477.8	"Allergic rhinitis due to other allergen"	476	"Allergic rhinitis"	"470-479.99"	1	0	""	0	9	"respiratory"
477.9	"Allergic rhinitis NOS"	476	"Allergic rhinitis"	"470-479.99"	1	0	""	0	9	"respiratory"
478	"Other diseases of upper respiratory tract"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.0	"Hypertrophy of nasal turbinates"	470	"Septal Deviations/Turbinate Hypertrophy"	"470-479.99"	1	0	""	0	9	"respiratory"
478.1	"Other diseases of nasal cavity and sinuses"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.11	"Nasal mucositis (ulcerative)"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.19	"Other diseases of nasal cavity and sinuses"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.2	"Other diseases of pharynx, not elsewhere classified"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.20	"Disease of pharynx NOS"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.21	"Cellulitis of pharynx or nasopharynx"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.22	"Parapharyngeal abscess"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.24	"Retropharyngeal abscess"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.25	"Edema of pharynx or nasopharynx"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.26	"Cyst of pharynx or nasopharynx"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.29	"Other diseases of pharynx or nasopharynx"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.3	"Paralysis of vocal cords or larynx"	473.3	"Paralysis/spasm of vocal cords or larynx"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.30	"Vocal cord paralysis NOS"	473.3	"Paralysis/spasm of vocal cords or larynx"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.31	"Unilateral partial paralysis of vocal cords"	473.3	"Paralysis/spasm of vocal cords or larynx"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.32	"Unilateral complete paralysis of vocal cords"	473.3	"Paralysis/spasm of vocal cords or larynx"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.33	"Bilateral partial paralysis of vocal cords"	473.3	"Paralysis/spasm of vocal cords or larynx"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.34	"Bilateral complete paralysis of vocal cords"	473.3	"Paralysis/spasm of vocal cords or larynx"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.4	"Polyp of vocal cord or larynx"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.5	"Other diseases of vocal cords"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.6	"Edema of larynx"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.7	"Other diseases of larynx, not elsewhere classified"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.70	"Unspecified disease of larynx"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.71	"Cellulitis and perichondritis of larynx"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.74	"Stenosis of larynx"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.75	"Laryngeal spasm"	473.3	"Paralysis/spasm of vocal cords or larynx"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.79	"Other diseases of larynx, not elsewhere classified"	473	"Diseases of the larynx and vocal cords"	"470-479.99"	1	0	""	0	9	"respiratory"
478.8	"Upper respiratory tract hypersensitivity reaction, site unspecified"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
478.9	"Other and unspecified diseases of upper respiratory tract"	479	"Other upper respiratory disease"	"470-479.99"	1	0	"Both"	0	9	"respiratory"
480	"Viral pneumonia"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
480.0	"Pneumonia due to adenovirus"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
480.1	"Pneumonia due to respiratory syncytial virus"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
480.2	"Pneumonia due to parainfluenza virus"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
480.3	"Pneumonia due to SARS-associated coronavirus"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
480.8	"Viral pneumonia NEC"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
480.9	"Viral pneumonia NOS"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
481	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	480.11	"Pneumococcal pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
481.0	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia] **"	480.11	"Pneumococcal pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482	"Other bacterial pneumonia"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.0	"Pneumonia due to Klebsiella pneumoniae"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.1	"Pneumonia due to Pseudomonas"	480.12	"Pseudomonal pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.2	"Pneumonia due to Hemophilus influenzae [H. influenzae]"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.3	"Pneumonia due to Streptococcus"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.30	"Pneumonia due to Streptococcus, unspecified"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.31	"Pneumonia due to Streptococcus Group A"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.32	"Pneumonia due to Streptococcus Group B"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.39	"Pneumonia due to other Streptococcus"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.4	"Pneumonia due to Staphylococcus"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.40	"Pneumonia due to Staphylococcus, unspecified"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.41	"Methicillin susceptible pneumonia due to Staphylococcus aureus"	480.13	"MRSA pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.42	"Methicillin resistant pneumonia due to Staphylococcus aureus"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.49	"Other Staphylococcus pneumonia"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.8	"Pneumonia due to other specified bacteria"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.81	"Pneumonia due to anaerobes"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.82	"Pneumonia due to escherichia coli [E. coli]"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.83	"Pneumonia due to other gram-negative bacteria"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.84	"Legionnaires' disease"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.89	"Pneumonia due to other specified bacteria"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
482.9	"Bacterial pneumonia NOS"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
483	"Pneumonia due to other specified organism"	480	"Pneumonia"	"480-488.99"	1	0	""	0	9	"respiratory"
483.0	"Pneumonia due to Mycoplasma pneumoniae"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
483.1	"Pneumonia due to Chlamydia"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
483.8	"Pneumonia due to other specified organism"	480	"Pneumonia"	"480-488.99"	1	0	""	0	9	"respiratory"
484	"Pneumonia in infectious diseases classified elsewhere"	480	"Pneumonia"	"480-488.99"	1	0	""	0	9	"respiratory"
484.1	"Pneumonia in cytomegalic inclusion disease"	480.2	"Viral pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
484.3	"Pneumonia in whooping cough"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
484.5	"Pneumonia in anthrax"	480.1	"Bacterial pneumonia"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
484.6	"Pneumonia in aspergillosis"	480.3	"Pneumonia due to fungus (mycoses)"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
484.7	"Pneumonia in other systemic mycoses"	480.3	"Pneumonia due to fungus (mycoses)"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
484.8	"Pneumonia in other infectious diseases classified elsewhere"	480	"Pneumonia"	"480-488.99"	1	0	""	0	9	"respiratory"
485	"Bronchopneumonia, organism unspecified"	480.5	"Bronchopneumonia and lung abscess"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
485.0	"Bronchopneumonia, organism unspecified **"	480.5	"Bronchopneumonia and lung abscess"	"480-488.99"	1	0	"Both"	0	9	"respiratory"
486	"Pneumonia, organism unspecified"	480	"Pneumonia"	"480-488.99"	1	0	""	0	9	"respiratory"
487	"Influenza"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
487.0	"Influenza with pneumonia"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
487.1	"Influenza with other respiratory manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
487.8	"Influenza with other manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488	"Influenza due to identified avian influenza virus"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.0	"Influenza due to identified avian influenza virus (ADDED)"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.01	"Influenza due to identified avian influenza virus with pneumonia"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.02	"Influenza due to identified avian influenza virus with other respiratory manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.09	"Influenza due to identified avian influenza virus with other manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.1	"Influenza due to identified novel h1n1 influenza virus (ADDED)"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.11	"Influenza due to identified 2009 H1N1 influenza virus with pneumonia"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.12	"Influenza due to identified novel h1n1 influenza virus with other respiratory manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.19	"Influenza due to identified novel h1n1 influenza virus with other manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.81	"Influenza due to identified novel influenza A virus with pneumonia"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.82	"Influenza due to identified novel influenza A virus with other respiratory manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
488.89	"Influenza due to identified novel influenza A virus with other manifestations"	481	"Influenza"	"480-488.99"	1	0	""	0	9	"respiratory"
490	"Bronchitis NOS"	497	"Bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491	"Chronic bronchitis"	496.2	"Chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.0	"Simple chronic bronchitis"	496.2	"Chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.1	"Mucopurulent chronic bronchitis"	496.2	"Chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.2	"Obstructive chronic bronchitis"	496.21	"Obstructive chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.20	"Obstructive chronic bronchitis, without exacerbation"	496.21	"Obstructive chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.21	"Obstructive chronic bronchitis with (acute) exacerbation"	496.21	"Obstructive chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.22	"Obstructive chronic bronchitis with acute bronchitis"	496.21	"Obstructive chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.8	"Other chronic bronchitis"	496.2	"Chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
491.9	"Chronic bronchitis NOS"	496.2	"Chronic bronchitis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
492	"Emphysema"	496.1	"Emphysema"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
492.0	"Emphysematous bleb"	496.1	"Emphysema"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
492.8	"Other emphysema"	496.1	"Emphysema"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493	"Asthma"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.0	"Extrinsic asthma"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.00	"Extrinsic asthma without mention of status asthmaticus"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.01	"Extrinsic asthma with status asthmaticus"	495.2	"Asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.02	"Extrinsic asthma with acute exacerbation"	495.2	"Asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.1	"Intrinsic asthma"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.10	"Intrinsic asthma without mention of status asthmaticus"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.11	"Intrinsic asthma with status asthmaticus"	495.2	"Asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.12	"Intrinsic asthma with acute exacerbation"	495.2	"Asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.2	"Chronic obstructive asthma"	495.1	"Chronic obstructive asthma"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.20	"Chronic obstructive asthma, without mention of status asthmaticus"	495.1	"Chronic obstructive asthma"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.21	"Chronic obstructive asthma, with status asthmaticus"	495.11	"Chronic obstructive asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.22	"Chronic obstructive asthma, with acute exacerbation"	495.11	"Chronic obstructive asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.8	"Other forms of asthma"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.81	"Exercise induced bronchospasm"	495.2	"Asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.82	"Cough variant asthma"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.9	"Asthma, unspecified"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.90	"Asthma, unspecified type, without mention of status asthmaticus"	495	"Asthma"	"490-498.99"	1	0	""	0	9	"respiratory"
493.91	"Asthma, unspecified type, with status asthmaticus"	495.2	"Asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
493.92	"Asthma, unspecified type, with acute exacerbation"	495.2	"Asthma with exacerbation"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
494	"Bronchiectasis"	496.3	"Bronchiectasis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
494.0	"Bronchiectasis without acute exacerbation"	496.3	"Bronchiectasis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
494.1	"Bronchiectasis with acute exacerbation"	496.3	"Bronchiectasis"	"490-498.99"	1	0	"Both"	0	9	"respiratory"
495	"Extrinsic allergic alveolitis"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.0	"Farmers' lung"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.1	"Bagassosis"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.2	"Bird-fanciers' lung"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.3	"Suberosis"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.4	"Malt workers' lung"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.5	"Mushroom workers' lung"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.6	"Maple bark-strippers' lung"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.7	"Ventilation pneumonitis"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
495.8	"Other specified allergic alveolitis and pneumonitis"	500.1	"Extrinsic allergic alveolitis"	"500-509.99"	1	0	"Both"	0	9	"respiratory"
